frame,confidence,model
67,0.14969953894615173,Caffe SSD
67,0.10848797857761383,Caffe SSD
67,0.10353529453277588,Caffe SSD
67,0.10344047844409943,Caffe SSD
67,0.10013972967863083,Caffe SSD
68,0.9975343942642212,Caffe SSD
68,0.9641642570495605,Caffe SSD
68,0.1467554122209549,Caffe SSD
68,0.12014927715063095,Caffe SSD
68,0.1052568256855011,Caffe SSD
68,0.1051076129078865,Caffe SSD
68,0.10043630748987198,Caffe SSD
69,0.9968292117118835,Caffe SSD
69,0.9682406783103943,Caffe SSD
69,0.1262177675962448,Caffe SSD
69,0.10589862614870071,Caffe SSD
69,0.104911670088768,Caffe SSD
69,0.10284975916147232,Caffe SSD
70,0.9949086308479309,Caffe SSD
70,0.9805141091346741,Caffe SSD
70,0.12515614926815033,Caffe SSD
70,0.10458752512931824,Caffe SSD
70,0.10438966751098633,Caffe SSD
71,0.9933608770370483,Caffe SSD
71,0.9857036471366882,Caffe SSD
71,0.1277272254228592,Caffe SSD
71,0.10428479313850403,Caffe SSD
71,0.1034843772649765,Caffe SSD
72,0.9912069439888,Caffe SSD
72,0.9862268567085266,Caffe SSD
72,0.13215208053588867,Caffe SSD
72,0.10621937364339828,Caffe SSD
72,0.10594823956489563,Caffe SSD
72,0.10373509675264359,Caffe SSD
73,0.988503634929657,Caffe SSD
73,0.9869735240936279,Caffe SSD
73,0.11803311109542847,Caffe SSD
73,0.11415420472621918,Caffe SSD
73,0.10868332535028458,Caffe SSD
73,0.10778122395277023,Caffe SSD
73,0.10346005111932755,Caffe SSD
74,0.9862937927246094,Caffe SSD
74,0.9855272769927979,Caffe SSD
74,0.1147947609424591,Caffe SSD
74,0.11255194246768951,Caffe SSD
74,0.10807587951421738,Caffe SSD
74,0.10423841327428818,Caffe SSD
74,0.10002650320529938,Caffe SSD
75,0.9867021441459656,Caffe SSD
75,0.9858549237251282,Caffe SSD
75,0.1190374344587326,Caffe SSD
75,0.11261249333620071,Caffe SSD
75,0.10719069093465805,Caffe SSD
75,0.10626664012670517,Caffe SSD
75,0.10509724169969559,Caffe SSD
75,0.10158359259366989,Caffe SSD
76,0.9877755641937256,Caffe SSD
76,0.9861366748809814,Caffe SSD
76,0.13190223276615143,Caffe SSD
76,0.12110069394111633,Caffe SSD
76,0.10477326065301895,Caffe SSD
76,0.10387241840362549,Caffe SSD
76,0.10226442664861679,Caffe SSD
77,0.9844463467597961,Caffe SSD
77,0.983908474445343,Caffe SSD
77,0.15599392354488373,Caffe SSD
77,0.12678256630897522,Caffe SSD
77,0.10470953583717346,Caffe SSD
77,0.10426199436187744,Caffe SSD
78,0.9830923676490784,Caffe SSD
78,0.9821489453315735,Caffe SSD
78,0.1531907469034195,Caffe SSD
78,0.11475615948438644,Caffe SSD
78,0.1029667854309082,Caffe SSD
78,0.1026502400636673,Caffe SSD
79,0.9802128672599792,Caffe SSD
79,0.9786391258239746,Caffe SSD
79,0.13890399038791656,Caffe SSD
79,0.10465148836374283,Caffe SSD
79,0.1021282747387886,Caffe SSD
79,0.10126763582229614,Caffe SSD
80,0.9779921174049377,Caffe SSD
80,0.9777186512947083,Caffe SSD
80,0.13245588541030884,Caffe SSD
80,0.1050516664981842,Caffe SSD
80,0.10331499576568604,Caffe SSD
80,0.10039033740758896,Caffe SSD
81,0.9771744608879089,Caffe SSD
81,0.975019097328186,Caffe SSD
81,0.11880143731832504,Caffe SSD
81,0.1102522537112236,Caffe SSD
81,0.10361622273921967,Caffe SSD
81,0.1000048965215683,Caffe SSD
82,0.9737535119056702,Caffe SSD
82,0.9714425802230835,Caffe SSD
82,0.11722386628389359,Caffe SSD
82,0.1024879664182663,Caffe SSD
82,0.10138378292322159,Caffe SSD
82,0.10060910880565643,Caffe SSD
83,0.9684863090515137,Caffe SSD
83,0.955927312374115,Caffe SSD
83,0.10992424935102463,Caffe SSD
83,0.10144291818141937,Caffe SSD
83,0.10012862086296082,Caffe SSD
84,0.9715492725372314,Caffe SSD
84,0.9667173027992249,Caffe SSD
84,0.10142479091882706,Caffe SSD
84,0.10113508254289627,Caffe SSD
84,0.10099494457244873,Caffe SSD
84,0.10008061677217484,Caffe SSD
85,0.9769672155380249,Caffe SSD
85,0.9550051093101501,Caffe SSD
85,0.1011880412697792,Caffe SSD
86,0.9789043068885803,Caffe SSD
86,0.9492872953414917,Caffe SSD
86,0.10206637531518936,Caffe SSD
87,0.9706441760063171,Caffe SSD
87,0.9678952693939209,Caffe SSD
87,0.1043262705206871,Caffe SSD
88,0.9773034453392029,Caffe SSD
88,0.9703001976013184,Caffe SSD
88,0.11591145396232605,Caffe SSD
88,0.11322032660245895,Caffe SSD
88,0.10473614186048508,Caffe SSD
88,0.10150713473558426,Caffe SSD
89,0.9823450446128845,Caffe SSD
89,0.978650689125061,Caffe SSD
89,0.10373745858669281,Caffe SSD
89,0.10263372212648392,Caffe SSD
89,0.10049378871917725,Caffe SSD
90,0.9872089624404907,Caffe SSD
90,0.9716801643371582,Caffe SSD
90,0.10338442027568817,Caffe SSD
90,0.10239087790250778,Caffe SSD
91,0.9880886673927307,Caffe SSD
91,0.9405820965766907,Caffe SSD
91,0.12400486320257187,Caffe SSD
91,0.10317840427160263,Caffe SSD
91,0.10267288237810135,Caffe SSD
91,0.10217030346393585,Caffe SSD
91,0.10047248005867004,Caffe SSD
92,0.990436851978302,Caffe SSD
92,0.9353765249252319,Caffe SSD
92,0.14639490842819214,Caffe SSD
92,0.10382265597581863,Caffe SSD
92,0.10255704820156097,Caffe SSD
92,0.10050506144762039,Caffe SSD
93,0.9909909963607788,Caffe SSD
93,0.9187150597572327,Caffe SSD
93,0.13218505680561066,Caffe SSD
93,0.10555069893598557,Caffe SSD
93,0.10248829424381256,Caffe SSD
93,0.10196378827095032,Caffe SSD
94,0.9918467998504639,Caffe SSD
94,0.9279106259346008,Caffe SSD
94,0.13977263867855072,Caffe SSD
94,0.10732240974903107,Caffe SSD
94,0.10687481611967087,Caffe SSD
94,0.10502532869577408,Caffe SSD
94,0.10199502855539322,Caffe SSD
94,0.10039658099412918,Caffe SSD
95,0.9910473227500916,Caffe SSD
95,0.9244360327720642,Caffe SSD
95,0.1200208067893982,Caffe SSD
95,0.1143120527267456,Caffe SSD
95,0.1038617491722107,Caffe SSD
95,0.10325246304273605,Caffe SSD
95,0.10204760730266571,Caffe SSD
96,0.9905782341957092,Caffe SSD
96,0.9024053812026978,Caffe SSD
96,0.1159345731139183,Caffe SSD
96,0.10467332601547241,Caffe SSD
96,0.10249418020248413,Caffe SSD
96,0.10096956789493561,Caffe SSD
96,0.10040511935949326,Caffe SSD
97,0.9929903745651245,Caffe SSD
97,0.8623601198196411,Caffe SSD
97,0.11823159456253052,Caffe SSD
97,0.10834307968616486,Caffe SSD
97,0.10341079533100128,Caffe SSD
97,0.10328271239995956,Caffe SSD
97,0.10278285294771194,Caffe SSD
98,0.9946407079696655,Caffe SSD
98,0.8267456889152527,Caffe SSD
98,0.12223631143569946,Caffe SSD
98,0.10766884684562683,Caffe SSD
98,0.10310430079698563,Caffe SSD
98,0.10162796080112457,Caffe SSD
98,0.10145341604948044,Caffe SSD
99,0.9946065545082092,Caffe SSD
99,0.8944899439811707,Caffe SSD
99,0.1355653703212738,Caffe SSD
99,0.10772626101970673,Caffe SSD
99,0.10467150807380676,Caffe SSD
99,0.10081255435943604,Caffe SSD
100,0.9946147799491882,Caffe SSD
100,0.9406425356864929,Caffe SSD
100,0.1653444766998291,Caffe SSD
100,0.10724500566720963,Caffe SSD
100,0.10179845243692398,Caffe SSD
100,0.10138887912034988,Caffe SSD
101,0.9955845475196838,Caffe SSD
101,0.9238718152046204,Caffe SSD
101,0.20040717720985413,Caffe SSD
101,0.10270319879055023,Caffe SSD
101,0.1020200327038765,Caffe SSD
101,0.10109984129667282,Caffe SSD
102,0.9921634197235107,Caffe SSD
102,0.8639585375785828,Caffe SSD
102,0.18470115959644318,Caffe SSD
102,0.11104851961135864,Caffe SSD
102,0.1045934185385704,Caffe SSD
102,0.1032535657286644,Caffe SSD
102,0.10288342088460922,Caffe SSD
103,0.9948737025260925,Caffe SSD
103,0.9779411554336548,Caffe SSD
103,0.1682056337594986,Caffe SSD
103,0.1109912171959877,Caffe SSD
103,0.10479946434497833,Caffe SSD
103,0.10306567698717117,Caffe SSD
104,0.9931642413139343,Caffe SSD
104,0.8375177383422852,Caffe SSD
104,0.1774553805589676,Caffe SSD
104,0.11969668418169022,Caffe SSD
104,0.10190927982330322,Caffe SSD
105,0.9888890981674194,Caffe SSD
105,0.9495317935943604,Caffe SSD
105,0.13685089349746704,Caffe SSD
105,0.12878993153572083,Caffe SSD
105,0.10386565327644348,Caffe SSD
105,0.10053668171167374,Caffe SSD
106,0.9930087327957153,Caffe SSD
106,0.8617825508117676,Caffe SSD
106,0.1381223201751709,Caffe SSD
106,0.10864688456058502,Caffe SSD
106,0.10119619965553284,Caffe SSD
107,0.9946582913398743,Caffe SSD
107,0.9756391644477844,Caffe SSD
107,0.12686732411384583,Caffe SSD
107,0.10429918020963669,Caffe SSD
107,0.10213440656661987,Caffe SSD
108,0.993057370185852,Caffe SSD
108,0.9845700860023499,Caffe SSD
108,0.11676061153411865,Caffe SSD
108,0.10269585996866226,Caffe SSD
109,0.9917972087860107,Caffe SSD
109,0.9821459650993347,Caffe SSD
109,0.1044762060046196,Caffe SSD
109,0.10134117305278778,Caffe SSD
110,0.9922454953193665,Caffe SSD
110,0.9782283902168274,Caffe SSD
110,0.10329209268093109,Caffe SSD
110,0.10242462158203125,Caffe SSD
110,0.10008203983306885,Caffe SSD
111,0.9845967888832092,Caffe SSD
111,0.9579392671585083,Caffe SSD
111,0.10794663429260254,Caffe SSD
111,0.10453042387962341,Caffe SSD
111,0.10320089012384415,Caffe SSD
112,0.9781631827354431,Caffe SSD
112,0.9403678774833679,Caffe SSD
112,0.10620198398828506,Caffe SSD
112,0.10405547171831131,Caffe SSD
113,0.9414001703262329,Caffe SSD
113,0.8545777797698975,Caffe SSD
113,0.10008927434682846,Caffe SSD
113,0.10000639408826828,Caffe SSD
114,0.9296020269393921,Caffe SSD
114,0.8786655068397522,Caffe SSD
114,0.10151226818561554,Caffe SSD
114,0.10143207013607025,Caffe SSD
114,0.10073857754468918,Caffe SSD
115,0.9748713374137878,Caffe SSD
115,0.9341801404953003,Caffe SSD
115,0.10453725606203079,Caffe SSD
115,0.10033898055553436,Caffe SSD
116,0.9637787938117981,Caffe SSD
116,0.9253173470497131,Caffe SSD
116,0.10578815639019012,Caffe SSD
116,0.1050950139760971,Caffe SSD
116,0.10162041336297989,Caffe SSD
117,0.9518378376960754,Caffe SSD
117,0.9503466486930847,Caffe SSD
117,0.10956189781427383,Caffe SSD
118,0.9612967371940613,Caffe SSD
118,0.9501013159751892,Caffe SSD
118,0.11045461893081665,Caffe SSD
119,0.9332355260848999,Caffe SSD
119,0.9168012738227844,Caffe SSD
119,0.10200468450784683,Caffe SSD
119,0.10191406309604645,Caffe SSD
120,0.944703996181488,Caffe SSD
120,0.9030046463012695,Caffe SSD
120,0.10082950443029404,Caffe SSD
121,0.9331270456314087,Caffe SSD
121,0.9191220998764038,Caffe SSD
121,0.10575734078884125,Caffe SSD
121,0.10134035348892212,Caffe SSD
122,0.9824972748756409,Caffe SSD
122,0.9367033243179321,Caffe SSD
122,0.1047639399766922,Caffe SSD
122,0.10469759255647659,Caffe SSD
123,0.9538328647613525,Caffe SSD
123,0.9322993755340576,Caffe SSD
123,0.10677047073841095,Caffe SSD
123,0.10248634964227676,Caffe SSD
123,0.10161488503217697,Caffe SSD
124,0.9274890422821045,Caffe SSD
124,0.9273643493652344,Caffe SSD
124,0.1088639348745346,Caffe SSD
124,0.10511069744825363,Caffe SSD
124,0.10151595622301102,Caffe SSD
124,0.10103143751621246,Caffe SSD
124,0.10073322802782059,Caffe SSD
125,0.9358243942260742,Caffe SSD
125,0.8816097974777222,Caffe SSD
125,0.11643920838832855,Caffe SSD
125,0.1080985888838768,Caffe SSD
125,0.10189084708690643,Caffe SSD
125,0.10174084454774857,Caffe SSD
125,0.10033527761697769,Caffe SSD
126,0.9296742677688599,Caffe SSD
126,0.8333746790885925,Caffe SSD
126,0.12487830966711044,Caffe SSD
126,0.10647884011268616,Caffe SSD
126,0.10416555404663086,Caffe SSD
127,0.9415144920349121,Caffe SSD
127,0.9073335528373718,Caffe SSD
127,0.11476235836744308,Caffe SSD
127,0.10932246595621109,Caffe SSD
127,0.10740017890930176,Caffe SSD
127,0.10362020134925842,Caffe SSD
128,0.9424706697463989,Caffe SSD
128,0.9116917252540588,Caffe SSD
128,0.12843245267868042,Caffe SSD
128,0.1168813556432724,Caffe SSD
128,0.10546737164258957,Caffe SSD
128,0.10431401431560516,Caffe SSD
128,0.10298746079206467,Caffe SSD
129,0.9455721974372864,Caffe SSD
129,0.9113078713417053,Caffe SSD
129,0.13429810106754303,Caffe SSD
129,0.10661599785089493,Caffe SSD
129,0.10048749297857285,Caffe SSD
129,0.10014793276786804,Caffe SSD
130,0.9526869654655457,Caffe SSD
130,0.8975716829299927,Caffe SSD
130,0.12984798848628998,Caffe SSD
130,0.11035922169685364,Caffe SSD
131,0.9466829895973206,Caffe SSD
131,0.8965425491333008,Caffe SSD
131,0.132609561085701,Caffe SSD
131,0.10946649312973022,Caffe SSD
131,0.10700736194849014,Caffe SSD
132,0.9318313002586365,Caffe SSD
132,0.9262875318527222,Caffe SSD
132,0.12014871835708618,Caffe SSD
132,0.10693937540054321,Caffe SSD
133,0.9499000310897827,Caffe SSD
133,0.9215865731239319,Caffe SSD
133,0.13861630856990814,Caffe SSD
133,0.10667718946933746,Caffe SSD
133,0.10663573443889618,Caffe SSD
134,0.9629805088043213,Caffe SSD
134,0.9178450107574463,Caffe SSD
134,0.15419283509254456,Caffe SSD
134,0.13086336851119995,Caffe SSD
134,0.10499487817287445,Caffe SSD
135,0.9592369794845581,Caffe SSD
135,0.8954544067382812,Caffe SSD
135,0.16066959500312805,Caffe SSD
135,0.11877348273992538,Caffe SSD
135,0.10300006717443466,Caffe SSD
136,0.9507964253425598,Caffe SSD
136,0.874722957611084,Caffe SSD
